Id,Start,Name,Impact,Currency
35ad997a-8317-40c4-ab84-dac7a168d225,07/12/2023 09:30:00,FPC Meeting Minutes,LOW,GBP
b3feb573-ac60-4057-aeda-c86b7eaa5250,07/12/2023 11:00:00,MBA Mortgage Applications,LOW,USD
d0c68f72-4cf9-48f7-bdfa-53dfbda7dd30,07/12/2023 12:30:00,Consumer Price Index (YoY),HIGH,USD
3c236feb-1564-4147-b753-5fc5f4300d1f,07/12/2023 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
d406b138-b7ec-41ae-b4b4-8c43336d1113,07/12/2023 12:30:00,Consumer Price Index (MoM),HIGH,USD
b9a6fd7d-ac46-4fcc-8a5c-a3e8b1752e52,07/12/2023 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
ad0bbe34-e798-4114-8c4e-de57c562756f,07/12/2023 12:30:00,Consumer Price Index Core s.a,LOW,USD
4f2d2938-2e81-4217-afd5-ef1d0cf84cbb,07/12/2023 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
31d4e410-c259-451b-9ded-73b6eef7d1d6,07/12/2023 13:45:00,Fed's Kashkari speech,MEDIUM,USD
6bd10dd8-50b0-45fc-b824-0b5e18b454cf,07/12/2023 14:00:00,BoC Monetary Policy Statement,HIGH,CAD
ad325df7-cc32-41be-a74c-77e5061f7ed3,07/12/2023 14:00:00,BoC Monetary Policy Report,HIGH,CAD
db92a1f8-9237-463f-a1e2-97d1459bca6b,07/12/2023 14:00:00,BoC Interest Rate Decision,HIGH,CAD
0de24cea-09e4-4e15-89da-66e005a01ff5,07/12/2023 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
f8e7db88-3a06-482e-9b91-727115a0da73,07/12/2023 15:00:00,BoC Press Conference,HIGH,CAD
a2e5e1d5-6d46-4b74-b775-56d26db63fa9,07/12/2023 16:00:00,USDA WASDE Report,LOW,USD
23e9ebe1-e475-42b4-997a-18a2b9e155c1,07/12/2023 17:00:00,10-Year Note Auction,LOW,USD
9c2a87b1-fe76-462e-b567-1e6ed7f09a6c,07/12/2023 17:00:00,Fed's Bostic speech,MEDIUM,USD
cdf3fe6c-3470-4091-9e64-af584ebdd011,07/12/2023 18:00:00,Fed's Beige Book,MEDIUM,USD
d3a59e9e-f6fe-461e-8578-f637fe6de75b,07/12/2023 20:00:00,Fed's Mester speech,MEDIUM,USD
40f4bc27-75b3-4390-805c-113294556f40,07/12/2023 22:30:00,Business NZ PMI,MEDIUM,NZD
26e985e8-ba40-479c-b4af-1023c75ed235,07/12/2023 22:45:00,Food Price Index (MoM),LOW,NZD
2f100f15-028d-44d9-857c-acef4a326772,07/12/2023 22:45:00,Electronic Card Retail Sales  (MoM),LOW,NZD
218d6e75-f6e7-4939-a665-b01c8cdcb01d,07/12/2023 22:45:00,Electronic Card Retail Sales (YoY),LOW,NZD
7bdc765b-6a3c-48f8-902f-388e2ca64570,07/12/2023 23:01:00,RICS Housing Price Balance,LOW,GBP
335e4077-b30c-47cb-91e5-43ad7f44fa88,07/12/2023 23:50:00,Foreign Bond Investment,LOW,JPY
8c2811c2-e51e-4f13-94a6-8107c3921882,07/12/2023 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
2d69255f-f7d7-49ba-a90b-0c9b87595b50,07/13/2023 03:00:00,Imports (YoY),MEDIUM,CNY
ad2918ea-03e1-4dcf-a73b-1971887ceaee,07/13/2023 03:00:00,Trade Balance USD,MEDIUM,CNY
acc07442-0816-4db3-abc0-308926ef7d7c,07/13/2023 03:00:00,Exports (YoY) CNY,MEDIUM,CNY
be0a75c6-54fc-4ec9-9b3f-30940ebab29c,07/13/2023 03:00:00,Exports (YoY),MEDIUM,CNY
b780a6a8-c167-4310-957f-c80f6cac0603,07/13/2023 03:00:00,Imports (YoY) CNY,MEDIUM,CNY
ed90de7e-a93d-429f-a24d-f76663d95fff,07/13/2023 03:00:00,Trade Balance CNY,MEDIUM,CNY
c4b8a778-897c-4198-af98-1885e8c9506c,07/13/2023 06:00:00,Trade Balance; non-EU,LOW,GBP
eee0e6e3-2305-41df-9769-34c9bfa2b335,07/13/2023 06:00:00,Goods Trade Balance,LOW,GBP
2b649147-067e-4f7c-9d03-436f32200f2f,07/13/2023 06:00:00,Index of Services (3M/3M),LOW,GBP
c4249c6d-eecd-413b-9728-4b58216a4a87,07/13/2023 06:00:00,Manufacturing Production (YoY),MEDIUM,GBP
3620bf20-f099-42a3-b420-6cc85385186e,07/13/2023 06:00:00,Industrial Production (MoM),MEDIUM,GBP
e810278e-78ae-4ba7-b50d-93dd25e39452,07/13/2023 06:00:00,Industrial Production (YoY),LOW,GBP
0d3f651d-c4e5-46f1-8925-accd6a399383,07/13/2023 06:00:00,Manufacturing Production (MoM),MEDIUM,GBP
c94f94d8-4a3a-46bd-bf8d-cd6d9f8379da,07/13/2023 06:00:00,Gross Domestic Product (MoM),MEDIUM,GBP
33d79155-9813-4e47-bd90-d0ca423bb84b,07/13/2023 06:00:00,Total Trade Balance,LOW,GBP
49387030-d96e-4eaf-b868-7788778638a0,07/13/2023 08:30:00,BoE Credit Conditions Survey,LOW,GBP
46e3e84f-0731-4585-af6e-ad273c57a255,07/13/2023 12:00:00,NIESR GDP Estimate (3M),LOW,GBP
a2e827c3-187b-4258-8189-03f140274c86,07/13/2023 12:30:00,Producer Price Index (MoM),MEDIUM,USD
c2e6e9f2-a842-48ba-93f2-18ae9f4feaad,07/13/2023 12:30:00,Producer Price Index ex Food & Energy (MoM),MEDIUM,USD
6b5bd594-a854-4e81-88d7-5f3def00ab82,07/13/2023 12:30:00,Continuing Jobless Claims,LOW,USD
b7a0645f-7c61-44cf-a961-6b3b69ad9d08,07/13/2023 12:30:00,Producer Price Index (YoY),MEDIUM,USD
24b31162-fe10-4442-a78a-c8b8020e345e,07/13/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
63b74243-ecbc-4aa1-95b5-d9497d0cb289,07/13/2023 12:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
2a1e1167-e927-429d-b8a1-e63bf2a87aa6,07/13/2023 12:30:00,Initial Jobless Claims 4-week average,LOW,USD
ee51aff2-bd77-4d87-af4f-a762402735bf,07/13/2023 12:45:00,Current Account n.s.a.,LOW,EUR
92061ee3-7f17-482c-9e8c-88506f4ad85d,07/13/2023 14:30:00,EIA Natural Gas Storage Change,LOW,USD
c49c0667-3bce-43d2-ba09-d0b3285af8b4,07/13/2023 15:30:00,4-Week Bill Auction,LOW,USD
3553cb68-019e-458d-ab9f-4f089fd87e24,07/13/2023 17:00:00,30-Year Bond Auction,LOW,USD
bc387a04-115f-4b4e-9b31-1d9faf19b593,07/13/2023 18:00:00,Monthly Budget Statement,MEDIUM,USD
d2d78100-157b-411c-99e3-6b478098854d,07/13/2023 22:45:00,Fed's Waller speech,MEDIUM,USD
8aa711a0-01b4-4617-9263-3ef1b4763dca,07/14/2023 04:30:00,Capacity Utilization,LOW,JPY
cebc415b-31a4-490e-a828-3fd62efdc94e,07/14/2023 04:30:00,Industrial Production (YoY),LOW,JPY
b0b7e5d9-92dd-4ec1-a1ac-db771c864c74,07/14/2023 04:30:00,Industrial Production (MoM),LOW,JPY
3cb6b5d6-6982-4bab-a934-c3d6ba14a8cf,07/14/2023 06:00:00,Wholesale Price Index (YoY),LOW,EUR
59385dff-cf6d-458c-b14d-f5e8ddfd4ff5,07/14/2023 06:00:00,Wholesale Price Index (MoM),LOW,EUR
bc4e6c41-56f6-4a7b-8bab-bf7eaabda6ba,07/14/2023 12:30:00,Manufacturing Sales (MoM),LOW,CAD
ccda76e1-4695-497f-8359-38c69d3549b9,07/14/2023 12:30:00,Import Price Index (YoY),LOW,USD
ce2a7cfd-9149-4178-ae48-52f1a7bda3c8,07/14/2023 12:30:00,Import Price Index (MoM),LOW,USD
ca107e40-a1e3-428e-b71f-8c545d891e6f,07/14/2023 12:30:00,Export Price Index (MoM),LOW,USD
0d01d568-60de-4074-9926-e6d8606f7431,07/14/2023 12:30:00,Export Price Index (YoY),LOW,USD
819314b9-9a14-4f24-9736-71dabfeb1810,07/14/2023 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
e58c4a6d-b0d6-408d-82bb-879dcd98779c,07/14/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
feb0ef51-c0a6-4c87-9fb7-2f6ee8d5fc23,07/14/2023 17:00:00,Baker Hughes US Oil Rig Count,LOW,USD
184d1076-296a-48c1-815e-cbdf9dab2622,07/14/2023 20:30:00,CFTC JPY NC Net Positions,LOW,JPY
1b70314a-8bac-447f-80e2-45cd1a25ec1f,07/14/2023 20:30:00,CFTC Oil NC Net Positions,LOW,USD
a2a44b1c-5ed0-4f14-98d8-dee798a64b53,07/14/2023 20:30:00,CFTC Gold NC Net Positions,LOW,USD
2a09c15f-d735-413f-8c78-f09b7193958a,07/14/2023 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
bbb7fb3c-5115-4407-a02e-bf6fb77512dd,07/14/2023 20:30:00,CFTC GBP NC Net Positions,LOW,GBP
55b17e67-0f91-43c1-b058-efafe9c8342c,07/15/2023 01:30:00,"House Price Index ",LOW,CNY
6ec4c419-ae45-4846-ab11-52ad8d245aaf,07/16/2023 15:00:00,Marine Day,NONE,JPY
1172b44e-cb4a-4d68-a018-2402d22b9b3e,07/16/2023 22:30:00,Business NZ PSI,MEDIUM,NZD
9b3ad7c3-67b5-44d4-9012-410981a18ef4,07/16/2023 23:01:00,Rightmove House Price Index (YoY),LOW,GBP
a6e842bc-c32f-4113-b292-50681ad9530e,07/16/2023 23:01:00,Rightmove House Price Index (MoM),LOW,GBP
0469512d-5298-4ebd-9b37-1696b0711f30,07/17/2023 02:00:00,Gross Domestic Product (QoQ),HIGH,CNY
0210cef9-7a39-415a-972d-7bca89d3a782,07/17/2023 02:00:00,Retail Sales (YoY),HIGH,CNY
ed98792d-0f44-40db-8ea2-9e2d1c6de1e5,07/17/2023 02:00:00,Fixed Asset Investment (YTD) (YoY),LOW,CNY
5d643d99-f72c-4a24-9431-b2544f4f2bb8,07/17/2023 02:00:00,Gross Domestic Product (YoY),HIGH,CNY
8a6fe732-9e33-4298-a3d7-b289be945a26,07/17/2023 02:00:00,Industrial Production (YoY),HIGH,CNY
cfff6c51-333b-4507-a408-2370dac83e53,07/17/2023 10:00:00,German Buba Monthly Report,MEDIUM,EUR
14de8415-a730-4961-aee9-62de28c0dd07,07/17/2023 12:30:00,Wholesale Sales (MoM),LOW,CAD
867ace02-e1d7-4051-b3f0-c229d0a2e51e,07/17/2023 12:30:00,Canadian Portfolio Investment in Foreign Securities,LOW,CAD
b5085e56-7f5d-49b1-821b-cbc1e7e6c217,07/17/2023 12:30:00,Foreign Portfolio Investment in Canadian Securities,LOW,CAD
9c642f81-d099-467e-b41d-cff3b137de1f,07/17/2023 12:30:00,NY Empire State Manufacturing Index,MEDIUM,USD
670281d4-37c8-4aaa-b438-12b9c5262306,07/17/2023 15:30:00,3-Month Bill Auction,LOW,USD
de7b7c97-70ef-4ff3-b033-ddb2413341e0,07/17/2023 15:30:00,6-Month Bill Auction,LOW,USD
61d10040-70b9-4127-b0c9-6421e8222e8c,07/18/2023 04:30:00,Tertiary Industry Index (MoM),LOW,JPY
89bd62a4-0070-4e68-948c-090a0aedf2ba,07/18/2023 09:30:00,30-y Bond Auction,LOW,GBP
1c5f587d-17b2-4134-a63c-7ccefccc6f2d,07/18/2023 12:15:00,Housing Starts s.a (YoY),LOW,CAD
72372ab8-1aca-46c8-a8fc-0757a9db94b8,07/18/2023 12:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
b9c1fd0d-2ea3-49e8-a93d-155c0a4215c8,07/18/2023 12:30:00,Consumer Price Index (MoM),MEDIUM,CAD
b0aadf69-8a6f-46df-a449-161268b1ec16,07/18/2023 12:30:00,Raw Material Price Index,LOW,CAD
6209f094-1ea4-4993-b13d-3b73cddc7bc0,07/18/2023 12:30:00,BoC Consumer Price Index Core (MoM),MEDIUM,CAD
576c884f-30ba-40fd-a729-4980aaa29c30,07/18/2023 12:30:00,Consumer Price Index - Core (MoM),LOW,CAD
5cf1f07f-a493-4234-91a8-639da6e42330,07/18/2023 12:30:00,Industrial Product Price (MoM),LOW,CAD
0e406af8-87bd-4666-8dae-92c2d9970f61,07/18/2023 12:30:00,Consumer Price Index (YoY),HIGH,CAD
e4cc5d8c-7c4d-4a40-8ea2-0ee8884dd094,07/18/2023 12:30:00,Retail Sales Control Group,HIGH,USD
6cc3192d-81d6-459b-9ab6-69ea1fe47b09,07/18/2023 12:30:00,Retail Sales (MoM),HIGH,USD
b85561e2-df6e-40af-97e5-88f07d8c0b1b,07/18/2023 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
ec72bb61-bb3c-402b-95ab-172eeafd3a5d,07/18/2023 12:55:00,Redbook Index (YoY),LOW,USD
eef24963-e83b-49e6-80d3-3a2569f64ab5,07/18/2023 13:15:00,Industrial Production (MoM),MEDIUM,USD
2d18edf7-e5da-41e5-be96-3ecef2216fbf,07/18/2023 13:15:00,Capacity Utilization,LOW,USD
23d3352e-f446-428a-b171-465f7c1b2514,07/18/2023 14:00:00,GDT Price Index,LOW,NZD
a08dfbdf-bd8a-49f6-872d-4475edff703a,07/18/2023 14:00:00,Business Inventories,LOW,USD
bb038234-8fd8-46cd-a339-a3be06c80f42,07/18/2023 14:00:00,NAHB Housing Market Index,LOW,USD
1a2f78fb-1f11-4cde-9fbb-13d2e3057bbf,07/18/2023 20:00:00,Total Net TIC Flows,LOW,USD
f1bc78d5-e091-4d61-b453-ad0641538e00,07/18/2023 20:00:00,Net Long-Term TIC Flows,LOW,USD
4d867c9e-a64f-4ebd-99aa-2a12a03f4ec1,07/18/2023 20:30:00,API Weekly Crude Oil Stock,LOW,USD
8fb09d36-b327-49d4-83aa-561f939c3923,07/18/2023 22:45:00,Consumer Price Index (YoY),HIGH,NZD
3953d682-934e-4a06-9427-7acbaa738892,07/18/2023 22:45:00,Consumer Price Index (QoQ),HIGH,NZD
ccc2e37b-1eb9-4331-88cf-0d83cc615111,07/19/2023 06:00:00,Core Consumer Price Index (YoY),HIGH,GBP
775f921d-08e7-4571-8cb3-13c61e9ea466,07/19/2023 06:00:00,Producer Price Index - Output (YoY) n.s.a,MEDIUM,GBP
2915e7f1-91f8-4bb7-91b7-2907f4c139ab,07/19/2023 06:00:00,Producer Price Index - Input (YoY) n.s.a,LOW,GBP
7be9b6b8-4ead-451c-8e28-46b3738a7f0b,07/19/2023 06:00:00,PPI Core Output (MoM) n.s.a,MEDIUM,GBP
9b58ac16-e1ff-4202-9b32-59eae29671b7,07/19/2023 06:00:00,Producer Price Index - Output (MoM) n.s.a,MEDIUM,GBP
bc2fe789-dea8-4757-bec5-5e3da71576c0,07/19/2023 06:00:00,"PPI Core Output (YoY) n.s.a ",MEDIUM,GBP
8a6d877f-6c56-4fc8-bd5f-66d584d2e9e4,07/19/2023 06:00:00,Consumer Price Index (YoY),HIGH,GBP
672da77b-8945-411c-b451-ba170caeb504,07/19/2023 06:00:00,Retail Price Index (MoM),MEDIUM,GBP
71647752-85f9-48c9-9020-da4f0a8c0743,07/19/2023 06:00:00,Retail Price Index (YoY),MEDIUM,GBP
2345d9f2-1966-41c0-8d30-f44c8322755e,07/19/2023 06:00:00,Consumer Price Index (MoM),HIGH,GBP
a8831e01-dc07-408c-8353-f9023c5d3ee1,07/19/2023 06:00:00,Producer Price Index - Input (MoM) n.s.a,LOW,GBP
70ba5a6f-284c-4ab5-bd09-72587c817e9e,07/19/2023 07:00:00,FDI - Foreign Direct Investment (YTD) (YoY),LOW,CNY
df1dcda5-b81d-417f-8b2a-1e738de5292b,07/19/2023 08:30:00,DCLG House Price Index (YoY),LOW,GBP
13351be0-e589-48b6-b9dc-d6994f4c6f59,07/19/2023 09:30:00,30-y Bond Auction,LOW,EUR
619a889b-05a8-42c6-8369-d0753222add0,07/19/2023 11:00:00,MBA Mortgage Applications,LOW,USD
43681304-0cce-40b5-9bf1-0064857d9a3f,07/19/2023 12:30:00,Building Permits Change,LOW,USD
88bb49a1-ece4-4795-a674-1b69a52d3272,07/19/2023 12:30:00,Building Permits (MoM),MEDIUM,USD
b759026c-d40c-471d-b418-52c85db4822e,07/19/2023 12:30:00,Housing Starts Change,LOW,USD
d7da0a48-9371-4d08-aa1c-f5f67218a52e,07/19/2023 12:30:00,Housing Starts (MoM),MEDIUM,USD
22c1471c-4f15-4ec9-98ee-fd6b9d82bc78,07/19/2023 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
6b6d3047-720c-459c-a2bb-62262a13fabc,07/19/2023 16:00:00,BoE's Ramsden speech,MEDIUM,GBP
2ed450ce-0089-40b7-8f5e-16145eea55b7,07/19/2023 17:00:00,20-Year Bond Auction,LOW,USD
8db08e92-58a5-4a44-b197-186550a5f5e6,07/19/2023 23:50:00,Adjusted Merchandise Trade Balance,LOW,JPY
922e44f0-29dc-481c-8053-24731f399f20,07/19/2023 23:50:00,Merchandise Trade Balance Total,MEDIUM,JPY
cbac5e68-45eb-4423-9b4c-a772f30842be,07/19/2023 23:50:00,Imports (YoY),MEDIUM,JPY
d8913884-efc3-41e6-83b5-c086f30ed154,07/19/2023 23:50:00,Exports (YoY),MEDIUM,JPY
3cd4c0fb-e883-442d-ad6c-81e791b5c971,07/20/2023 01:15:00,PBoC Interest Rate Decision,MEDIUM,CNY
79882903-63fa-413f-b3b9-23aa0c5b1168,07/20/2023 06:00:00,Producer Price Index (YoY),MEDIUM,EUR
1952a69e-26ad-4800-8b31-fd08ad8e9271,07/20/2023 06:00:00,Producer Price Index (MoM),MEDIUM,EUR
23722b7d-54b2-4627-92ed-9a4207325615,07/20/2023 12:30:00,Employment Insurance Beneficiaries Change (MoM),LOW,CAD
d5be16de-14af-4266-b1a5-21526562d155,07/20/2023 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
651e6610-bb13-4499-b9bd-5c8ce08d1dbe,07/20/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
2432bb3b-b4fc-4078-9149-779e0a97be5b,07/20/2023 12:30:00,Initial Jobless Claims 4-week average,LOW,USD
9d474f03-bcf6-4d74-bd92-d1710926606b,07/20/2023 12:30:00,Continuing Jobless Claims,LOW,USD
40a6a67d-dc1d-47dc-b7b4-5d459e030c6d,07/20/2023 14:00:00,Existing Home Sales (MoM),LOW,USD
a6830113-286a-469d-a331-95c74d0a895f,07/20/2023 14:00:00,Existing Home Sales Change (MoM),MEDIUM,USD
3b93a2f4-c07d-4983-8b15-741d4187595b,07/20/2023 14:30:00,EIA Natural Gas Storage Change,LOW,USD
93c56dfa-6dba-480c-a7f2-0aee2dd25969,07/20/2023 15:30:00,4-Week Bill Auction,LOW,USD
33ac3592-9c6a-45fd-93f6-3234c02708eb,07/20/2023 17:00:00,10-year TIPS Auction,LOW,USD
22b3d78b-ebdf-44c8-84f6-7660b94dcc98,07/20/2023 23:01:00,GfK Consumer Confidence,MEDIUM,GBP
663ed42e-6c25-4501-a998-26b6f07506e3,07/20/2023 23:30:00,National CPI ex Fresh Food (YoY),MEDIUM,JPY
ad6b972e-ed19-4b17-8e49-9053cbf6880a,07/20/2023 23:30:00,National Consumer Price Index (YoY),MEDIUM,JPY
c4d6e374-0bed-4247-86c4-b34fdefcb5c9,07/20/2023 23:30:00,"National CPI ex Food, Energy (YoY)",MEDIUM,JPY
eda93ae5-b392-45dc-9380-6e3a6d96484c,07/20/2023 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
5f5313ef-bdc1-4ca9-b8b2-c3f98114eac3,07/20/2023 23:50:00,Foreign Bond Investment,LOW,JPY
25f7d7c3-16d4-42a1-bfff-3878f66e98b4,07/21/2023 06:00:00,Retail Sales (YoY),MEDIUM,GBP
11b550d2-1a99-45d3-8f74-630c25772b0a,07/21/2023 06:00:00,Retail Sales (MoM),HIGH,GBP
01e05cf2-eeff-498d-add0-a4e2b3df4f1e,07/21/2023 06:00:00,Retail Sales ex-Fuel (MoM),MEDIUM,GBP
19351fb4-de7a-463d-8c23-a76b55bafd1f,07/21/2023 06:00:00,Retail Sales ex-Fuel (YoY),MEDIUM,GBP
351a2c1e-8a5f-4dd7-b6c6-e66d9d88bed5,07/21/2023 06:00:00,Public Sector Net Borrowing,LOW,GBP
ff6b2c00-116f-4466-a3ec-6b4215aaecd0,07/21/2023 12:30:00,New Housing Price Index (MoM),LOW,CAD
f2d3b8da-60fa-4b77-ad5d-6c85f4d77a87,07/21/2023 12:30:00,New Housing Price Index (YoY),LOW,CAD
41d8aa2a-7b5d-48ca-ae7f-d0c185424075,07/21/2023 12:30:00,Retail Sales (MoM),MEDIUM,CAD
0b5b10bc-f8fe-4728-8d9e-f898f940425c,07/21/2023 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,CAD
b1da3a69-4f29-4f48-8924-350c1969788d,07/21/2023 17:00:00,Baker Hughes US Oil Rig Count,LOW,USD
85ca3001-aa97-4654-887d-0e95e2a6d18b,07/21/2023 20:30:00,CFTC JPY NC Net Positions,LOW,JPY
a5ae6767-3a0e-42bc-b1a5-068d43282c13,07/21/2023 20:30:00,CFTC Gold NC Net Positions,LOW,USD
e4230096-548e-4135-875c-3ff01bf05cda,07/21/2023 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
8d5fa43a-ec13-470c-acdf-4cb762580625,07/21/2023 20:30:00,CFTC Oil NC Net Positions,LOW,USD
1f709a69-99c3-4baf-ac92-ee5f8b60ebcb,07/21/2023 20:30:00,CFTC GBP NC Net Positions,LOW,GBP
4cbc1299-23b5-44c8-8551-19c829154c5f,07/23/2023 22:45:00,Exports,MEDIUM,NZD
25df9683-ea05-4a68-bc13-468cee68c44c,07/23/2023 22:45:00,Trade Balance NZD (MoM),LOW,NZD
6f005abe-4bed-450a-bd04-a08da91140be,07/23/2023 22:45:00,Imports,MEDIUM,NZD
f7b53072-e4b3-4de3-a8ad-b18888320b7b,07/23/2023 22:45:00,Trade Balance NZD (YoY),MEDIUM,NZD
cdc5ef0c-6b68-4eca-a4f8-5c3d00999b80,07/24/2023 00:30:00,Jibun Bank Services PMI,LOW,JPY
16dd2a1b-2eda-433c-af50-f77b57f70a42,07/24/2023 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
e4d30e84-d617-4be4-92e2-cf40b7decf67,07/24/2023 03:00:00,Credit Card Spending (YoY),LOW,NZD
2359bf3d-54aa-4da8-aecb-070a54fe6b5b,07/24/2023 07:30:00,HCOB Composite PMI,HIGH,EUR
ed0afad3-a271-47f1-88ae-58bd69e08f1a,07/24/2023 07:30:00,HCOB Manufacturing PMI,HIGH,EUR
53597355-1de8-4a7d-8dad-fc23e1595e7f,07/24/2023 07:30:00,HCOB Services PMI,HIGH,EUR
0a49d4d0-694a-49a3-b7c0-2fe9d050bd4b,07/24/2023 08:30:00,S&P Global/CIPS Services PMI,HIGH,GBP
74db0428-a29a-4adf-bf35-7af67766a085,07/24/2023 08:30:00,S&P Global/CIPS Composite PMI,HIGH,GBP
bbc25f49-3a5c-4bbf-a7fb-d66c935ee176,07/24/2023 08:30:00,S&P Global/CIPS Manufacturing PMI,HIGH,GBP
9543d807-27fc-4a53-8c21-f8f92d3031b0,07/24/2023 12:30:00,"Chicago Fed National Activity Index ",LOW,USD
9eb5bf83-f3b9-474a-9388-b24360e95f99,07/24/2023 13:45:00,S&P Global Services PMI,HIGH,USD
8acc4e0a-91d4-4f7a-89a9-c8511c6624b7,07/24/2023 13:45:00,S&P Global Composite PMI,MEDIUM,USD
9cf1b776-346f-4dd6-a213-d4dd84d9b6c4,07/24/2023 13:45:00,S&P Global Manufacturing PMI,HIGH,USD
215f3708-3f32-4abf-8586-7ae512a6b964,07/24/2023 15:30:00,6-Month Bill Auction,LOW,USD
c7e4065c-c5a5-484a-bb31-e4e3dc881874,07/24/2023 15:30:00,3-Month Bill Auction,LOW,USD
9c3f4baf-2bb0-421a-a4e3-b9eceba8cb16,07/24/2023 17:00:00,2-Year Note Auction,LOW,USD
97e1df38-5ed0-47cc-a60d-27bc3eb2ad9d,07/25/2023 08:00:00,IFO – Business Climate,MEDIUM,EUR
54f877ff-09e0-402b-a65a-4131c26c2e66,07/25/2023 08:00:00,IFO – Current Assessment,MEDIUM,EUR
bb97b906-3d57-4605-9378-47e0c44acfca,07/25/2023 08:00:00,IFO – Expectations,MEDIUM,EUR
14be6260-7a7b-4e5d-b789-e0e50fc40174,07/25/2023 12:55:00,Redbook Index (YoY),LOW,USD
9312e9b8-1ea9-49e8-a21e-b3e23a5891ca,07/25/2023 13:00:00,Housing Price Index (MoM),MEDIUM,USD
13c5ad5f-3663-463c-8889-d41bb1a8e68a,07/25/2023 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),LOW,USD
63a97faa-bd78-44cf-ba00-213027cdaaf6,07/25/2023 14:00:00,Consumer Confidence,MEDIUM,USD
bc22aee5-c077-408f-8465-4c063018071e,07/25/2023 14:00:00,Richmond Fed Manufacturing Index,LOW,USD
a771a3aa-486e-4a09-8922-a6bf06bfbd10,07/25/2023 17:00:00,5-Year Note Auction,LOW,USD
947fad7f-1b91-4155-aadd-093d0c6705a8,07/25/2023 20:30:00,API Weekly Crude Oil Stock,LOW,USD
37c58bcb-34f0-471f-a031-304a802d6fe8,07/25/2023 23:50:00,Corporate Service Price Index (YoY),LOW,JPY
a136c6b1-5537-4580-abb9-6f2fc0914704,07/26/2023 05:00:00,Leading Economic Index,LOW,JPY
be0b399a-b673-4c7a-b7a4-eddd2a16f82d,07/26/2023 05:00:00,Coincident Index,LOW,JPY
7ca8b724-52c0-4983-a8b2-1371eb64ea2a,07/26/2023 11:00:00,MBA Mortgage Applications,LOW,USD
cbb88c8b-51da-4739-a71a-232b120dee98,07/26/2023 14:00:00,New Home Sales (MoM),LOW,USD
78767dfb-6df8-445b-9f1b-33b46157d58e,07/26/2023 14:00:00,New Home Sales Change (MoM),MEDIUM,USD
f83be0bf-27f4-4aa4-8b98-8207adda63ca,07/26/2023 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
dc5d824f-2798-452d-822e-b50da557c168,07/26/2023 17:30:00,BoC Summary of Deliberations,MEDIUM,CAD
4d1836a4-937b-4450-bee1-39f58d873bda,07/26/2023 18:00:00,Fed Monetary Policy Statement,HIGH,USD
6d26b5dc-52fc-4095-9dfe-3a0056a4cbb4,07/26/2023 18:00:00,Fed Interest Rate Decision,HIGH,USD
0eaee712-14f2-4000-9181-2589b9d0bd98,07/26/2023 18:30:00,FOMC Press Conference,HIGH,USD
8a78ca4a-00a0-4b81-a54f-1be5003a18e0,07/26/2023 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
572d0654-a8c0-4ead-8eec-db76a112d112,07/26/2023 23:50:00,Foreign Bond Investment,LOW,JPY
474e7787-75b3-4531-9e3c-5054aad8d662,07/27/2023 06:00:00,Gfk Consumer Confidence Survey,MEDIUM,EUR
16c932a9-86e0-4a01-bdcd-01156c5e2b84,07/27/2023 12:30:00,Nondefense Capital Goods Orders ex Aircraft,MEDIUM,USD
d318fb3a-3865-4d74-9974-11b7aa43a8ec,07/27/2023 12:30:00,Gross Domestic Product Annualized,HIGH,USD
5ee4e853-0209-4d83-b774-1679271af4a1,07/27/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
77a33cb4-9399-4372-a37b-187e5503a443,07/27/2023 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
593ca748-9507-42e5-9576-389b3b0382dc,07/27/2023 12:30:00,Wholesale Inventories,LOW,USD
8da32c35-6740-4f1c-b261-4103c17d9775,07/27/2023 12:30:00,Initial Jobless Claims 4-week average,LOW,USD
